,Season,Date,Home_Team_ID,Away_Team_ID,Home_Goals,Away_Goals,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,HomeTeamRating,AwayTeamRating,HomeShortPass,AwayShortPass,HomeLongPass,AwayLongPass,HomeFreeKickAccuracy,AwayFreeKickAccuracy,HomeBallControl,AwayBallControl,HomeSprintSpeed,AwaySprintSpeed,HomeShotPower,AwayShotPower,HomeInterception,AwayInterception,HomePenalties,AwayPenalties,HomeStandingTackle,AwayStandingTackle,HomeSlindingTackle,AwaySlindingTackle,Away Support,HomeTeamWins_Home,HomeTeamWins_Away,AwayTeamWins_Home,AwayTeamWins_Away,HomeVsAway_Home,HomeVsAway_Away,,Outcome
49,2008/2009,16-11-2008 00:00,8667,8456,2,2,23021,40132,34275,26066,34430,30595,23023,34437,39073,26143,23352,31432,30509,24208,23939,33963,30367,39027,24213,30340,25342,33974,71,78.09090909,58.72727273,65.72727273,55.18181818,63.54545455,43.45454545,49.90909091,62.45454545,72.63636364,67.54545455,76.09090909,60.09090909,66.45454545,65.36363636,62.36363636,60.09090909,68.18181818,60.18181818,53.63636364,0,50.90909091,2481.6,0.6,0.6,0.6,0.6,0,0,,Tie
50,2008/2009,22-11-2008 00:00,8650,9879,0,0,30660,37442,30617,25984,34222,37139,95327,38818,37920,24635,30853,30633,37266,23780,26777,24781,24020,30338,24843,30956,31907,24741,81.36363636,74.36363636,72.18181818,67.72727273,68.54545455,64.45454545,55.72727273,56.45454545,73,68.81818182,76.90909091,74.63636364,68.90909091,67.81818182,78.36363636,72.54545455,78,73.18181818,57.72727273,54.09090909,57,52,4361.1,0.6,0.7,0.7,0.5,0,0,,Tie
51,2008/2009,23-11-2008 00:00,8472,8654,0,1,24527,36786,24446,24740,24408,38802,24411,30352,17866,30988,33418,36374,30687,24751,23818,26348,36394,24223,33049,30966,34543,33781,73.45454545,76.18181818,60.18181818,66,57,60.72727273,47.45454545,43.72727273,64.45454545,67,73.81818182,72.90909091,65.09090909,59.90909091,66.90909091,72.72727273,65.27272727,68.81818182,53.27272727,62.36363636,53.27272727,63.54545455,4016.8,0.6,0.7,0.7,0.6,0,0,,Lose
52,2008/2009,23-11-2008 00:00,8586,8655,1,0,30455,46403,38697,30354,40006,30895,30818,24656,23760,40755,23949,30622,37764,19020,23921,25667,30842,38711,23889,23916,34947,30646,79.36363636,74.45454545,66.36363636,63.36363636,64.54545455,62.90909091,55.18181818,48.36363636,70.36363636,65.09090909,79.45454545,69.27272727,66.90909091,61.63636364,70.27272727,68.27272727,71.54545455,67.90909091,59.54545455,58.72727273,51.09090909,56.54545455,3592.9,0.6,0.7,0.7,0.6,0,0,,Win
53,2008/2009,22-11-2008 00:00,10252,10260,0,0,30380,24780,24658,43280,30357,38609,23283,23782,38807,23264,23354,30726,24150,30620,30865,32569,30893,34944,24154,30802,38817,30829,78.90909091,84,70,76.63636364,70.36363636,74.36363636,50.81818182,58.63636364,69.81818182,77.45454545,76.90909091,77.54545455,66.27272727,71.36363636,72.90909091,78,72.54545455,78.45454545,63.27272727,61.63636364,0,57,3981.2,0.6,0.7,0.6,0.6,0,0,,Tie
54,2008/2009,22-11-2008 00:00,8549,8559,1,3,22978,33754,24166,24167,24161,24753,33128,24393,30892,35608,42183,23932,26454,23783,24336,23785,23934,23784,35532,23933,24372,34261,74.54545455,74.72727273,66.09090909,66.54545455,58.18181818,61.90909091,46.27272727,42.36363636,67.72727273,65.72727273,72,71.36363636,61.81818182,61.09090909,67.45454545,73.72727273,67.54545455,68.63636364,52,65.18181818,0,63.72727273,2842.9,0.6,0.7,0.7,0.6,0,0,,Lose
55,2008/2009,22-11-2008 00:00,8456,9825,3,0,31432,30509,24208,24211,33963,30367,24213,39027,30340,33974,25342,23686,105826,30986,30616,31291,26181,39297,23678,27277,30843,36410,78.45454545,76.18181818,65.36363636,69.45454545,63.63636364,64.09090909,50.18181818,46.09090909,72.63636364,69.45454545,77.72727273,75.54545455,66.72727273,61.90909091,62.72727273,65.36363636,68.09090909,67.36363636,53.81818182,59.18181818,51.54545455,61.72727273,4290.3,0.6,0.7,0.7,0.6,0,0,,Win
56,2008/2009,22-11-2008 00:00,8462,8667,2,2,36286,34036,26108,24216,24630,25517,24653,24373,40987,30830,25543,23021,40132,34275,26066,34430,34437,23023,30595,39073,23352,26143,75.09090909,71,63.63636364,58.72727273,61.72727273,55.18181818,43,43.45454545,67.81818182,62.45454545,72.36363636,67.54545455,63.27272727,60.09090909,68.27272727,65.36363636,70.45454545,60.09090909,64.90909091,60.18181818,0,0,1983,0.6,0.7,0.7,0.6,0,0,,Tie
57,2008/2009,22-11-2008 00:00,10194,8659,1,0,23794,40574,40005,40695,35467,22994,35636,24133,25668,23288,23314,36373,31731,37280,26527,24728,24664,38433,31088,23257,40055,27267,69.81818182,71.09090909,59.90909091,63.09090909,53.45454545,57.45454545,47.72727273,53.27272727,59.81818182,63.63636364,67.72727273,67.09090909,56.36363636,64.54545455,68.36363636,65.63636364,66,69.09090909,59.72727273,58.45454545,0,54.90909091,2699.4,0.6,0.7,0.7,0.6,0,0,,Win
58,2008/2009,24-11-2008 00:00,8528,8668,1,0,34421,24890,24230,25005,111865,35327,24528,25150,97988,41877,34466,31465,30371,24004,23268,33086,30876,39618,24006,24011,30735,24160,73.18181818,79.45454545,63.54545455,69.18181818,62.45454545,66.18181818,54.63636364,49.90909091,65.36363636,69.45454545,73.27272727,76.18181818,70.09090909,72,63.63636364,72.09090909,63.90909091,70.90909091,58.36363636,63.27272727,59.45454545,60.18181818,1835,0.6,0.7,0.7,0.6,0,0,,Win
59,2008/2009,22-11-2008 00:00,8455,10261,0,0,30859,25925,31306,30627,38834,30631,32345,30686,30630,37804,30679,24224,25518,30929,26209,37475,33852,40565,30360,34574,37799,30619,83.72727273,76.36363636,73.81818182,67,72.54545455,65.81818182,56,51.90909091,75.27272727,69.63636364,76.27272727,74.54545455,68.72727273,62.09090909,79.90909091,70.72727273,75.18181818,72.18181818,62.27272727,57.81818182,58.27272727,0,4158.8,0.6,0.7,0.7,0.6,0,0,,Tie
60,2008/2009,01-12-2008 00:00,8650,8654,0,0,30660,37442,30617,24134,414792,24800,30618,30889,37920,37139,24635,36374,30687,24751,23818,26348,36394,24223,24747,30966,33781,34543,81,75.81818182,71.18181818,66.27272727,70.63636364,60.63636364,54,45.36363636,73,66.81818182,74.36363636,73,67,58.09090909,79.54545455,71.81818182,78,72,59.09090909,61.72727273,55,62,4361.1,0.7,0.7,0.7,0.7,0,0,,Tie
61,2008/2009,29-11-2008 00:00,8472,8559,1,4,32562,36786,24446,24408,38836,38802,24411,30352,17866,33418,30988,23932,26454,23783,24336,23785,23934,23933,35532,23784,24372,34261,74.72727273,74.72727273,60.63636364,66.54545455,58.09090909,61.90909091,47,42.36363636,65.81818182,65.72727273,72.54545455,71.36363636,64.45454545,61.09090909,66.54545455,73.72727273,64.18181818,68.63636364,53.27272727,65.18181818,54.90909091,63.72727273,4016.8,0.7,0.7,0.7,0.7,0,0,,Lose
62,2008/2009,30-11-2008 00:00,8586,8668,0,1,30455,46403,38697,30354,40006,30895,34182,24656,23760,23949,40755,31465,30371,24004,23268,33086,24011,24006,30876,39618,36012,24160,79.18181818,79.18181818,65.81818182,70,64.45454545,67.81818182,52.36363636,50.63636364,70.36363636,69.63636364,79.27272727,75.27272727,66.72727273,70.90909091,70.36363636,71.72727273,71.45454545,70.72727273,60.18181818,61.54545455,51.36363636,59.54545455,3592.9,0.7,0.7,0.7,0.7,0,0,,Lose
63,2008/2009,29-11-2008 00:00,10252,9879,0,0,30380,33863,43280,24658,30357,23283,38609,23782,38807,23264,23354,30633,37266,23780,26777,24781,24020,30338,24843,30956,31907,24741,79.27272727,74.36363636,68.36363636,67.72727273,69.09090909,64.45454545,47.18181818,56.45454545,68.72727273,68.81818182,76.09090909,74.63636364,61.90909091,67.81818182,72.81818182,72.54545455,72.90909091,73.18181818,63.18181818,54.09090909,0,52,3981.2,0.7,0.7,0.7,0.6,0,0,,Tie
64,2008/2009,29-11-2008 00:00,8549,10261,0,0,22978,33754,24166,24167,24161,24753,35544,33128,30892,35608,42183,24224,25518,30929,26209,37475,33852,40565,30360,29581,37799,30619,74.54545455,76.27272727,66.72727273,66.09090909,58.81818182,66.63636364,47.18181818,50.45454545,67.81818182,69.45454545,71.90909091,74.45454545,61.27272727,64.36363636,67,70.09090909,67.90909091,71.54545455,53.63636364,58.81818182,0,0,2842.9,0.7,0.7,0.7,0.7,0,0,,Tie
65,2008/2009,30-11-2008 00:00,8456,10260,0,1,31432,24208,39027,24211,33963,30367,24213,34299,30340,33974,25342,30726,38994,30620,30865,32569,30893,24148,34944,30802,30829,27430,76.90909091,82.45454545,65,75.18181818,62.27272727,73.27272727,50.63636364,58.81818182,71,76.27272727,75.09090909,77.63636364,67.18181818,70.90909091,62.54545455,72.72727273,67.72727273,77.90909091,53.18181818,60.36363636,49.63636364,55.81818182,4290.3,0.7,0.7,0.6,0.7,0,0,,Lose
66,2008/2009,30-11-2008 00:00,8462,8655,3,2,36286,34036,24216,24630,40987,23285,25517,24373,63520,30830,30348,30622,37764,19020,23921,24136,30842,38711,23913,23916,34947,30646,74.27272727,76.09090909,61.81818182,64.81818182,60.90909091,65.27272727,41,48,67.45454545,67.45454545,73.27272727,68.09090909,64.72727273,64.36363636,66.45454545,69.72727273,69.90909091,72.54545455,59.63636364,58.72727273,0,0,1983,0.7,0.7,0.7,0.7,0,0,,Win
67,2008/2009,29-11-2008 00:00,10194,8667,1,1,23794,40574,40005,34214,35467,22994,35636,24133,25668,38755,23314,23021,40132,34275,26066,34430,34437,30595,23023,23025,39073,23352,69.54545455,70.18181818,58.36363636,58.90909091,53.54545455,57.09090909,49.54545455,43.18181818,58.54545455,63.09090909,68.54545455,65.63636364,57,58.90909091,66.27272727,65.45454545,63.63636364,60.09090909,59,62,0,57.45454545,2699.4,0.7,0.7,0.7,0.7,0,0,,Tie
68,2008/2009,29-11-2008 00:00,8528,8659,2,1,34421,24890,24230,35472,111865,35327,24528,25150,97988,34466,24841,36373,31731,37280,26527,24728,24171,40055,24664,38433,23257,27267,72.81818182,70.90909091,62.54545455,62.72727273,59.54545455,57.27272727,51.72727273,51.09090909,65.54545455,63.54545455,73.90909091,68.54545455,66.90909091,63.36363636,65.18181818,64.45454545,63.45454545,67.90909091,59.72727273,57.72727273,0,54.45454545,1835,0.7,0.7,0.7,0.7,0,0,,Win
69,2008/2009,30-11-2008 00:00,8455,9825,1,2,30859,25925,31306,30627,38834,32345,30686,30699,30631,31906,37804,23686,26111,38835,30986,31291,39297,30613,23678,26181,30960,30843,83.54545455,80.90909091,73.45454545,73.90909091,71.72727273,68.63636364,55.72727273,51.54545455,74.45454545,73.81818182,76.36363636,77.18181818,69.81818182,65.63636364,79.54545455,72.36363636,75.27272727,73.09090909,62.81818182,62.63636364,61.27272727,60.81818182,4158.8,0.7,0.7,0.7,0.7,0,0,,Lose
70,2008/2009,06-12-2008 00:00,10260,8472,1,0,30726,38994,30620,30865,32569,30802,24148,34944,30893,30829,27430,24527,38836,24740,24408,36786,24411,0,17866,38802,33418,23927,82.45454545,67,75.18181818,55.45454545,73.27272727,53.90909091,58.81818182,50.72727273,76.27272727,59.45454545,77.63636364,66.63636364,70.90909091,59.81818182,72.72727273,59.63636364,77.90909091,59,60.36363636,49.09090909,55.81818182,46.36363636,7530.4,0.6,0.8,0.8,0.7,0,0,,Win
71,2008/2009,06-12-2008 00:00,9825,8528,1,0,23686,26111,30831,30986,31291,39297,30613,23678,26181,30843,30960,34421,34987,35472,24230,111865,35327,97988,25150,24890,34466,24841,81,73,74.36363636,62,69.45454545,59.27272727,55.90909091,50.81818182,73.54545455,65.54545455,76.72727273,74.36363636,68.18181818,66.09090909,72.54545455,65.36363636,73.18181818,64.18181818,62.63636364,59.72727273,61.27272727,0,6004,0.7,0.8,0.8,0.7,0,0,,Win
72,2008/2009,08-12-2008 00:00,8654,8586,0,2,36374,30687,24751,23818,26348,36394,24747,24223,30966,34543,33781,30455,46403,38697,30354,40006,23760,34182,30818,30895,31097,40755,75.81818182,79.63636364,66.27272727,68.72727273,60.63636364,68.09090909,45.36363636,56.27272727,66.81818182,71.81818182,73,79,58.09090909,67.27272727,71.81818182,72,72,74.36363636,61.72727273,61.63636364,62,52.18181818,3370,0.7,0.8,0.8,0.7,0,0,,Lose
73,2008/2009,07-12-2008 00:00,8668,10252,2,3,31465,30371,24004,23268,33086,24006,39618,30876,24011,36012,25666,30380,33863,43280,24658,30357,23283,38609,23782,38807,23264,23354,78.18181818,79.27272727,69.09090909,68.36363636,65.36363636,69.09090909,47.90909091,47.18181818,68.81818182,68.72727273,74.63636364,76.09090909,69.72727273,61.90909091,71.54545455,72.81818182,70,72.90909091,60.72727273,63.18181818,59,0,3566.7,0.7,0.8,0.8,0.7,0,0,,Lose
74,2008/2009,06-12-2008 00:00,10261,10194,2,2,24224,25518,30929,26209,37475,33852,23983,40565,29581,30619,37799,23794,40574,40005,23284,35467,25668,35636,24133,33941,23072,23314,76.54545455,68.63636364,65.90909091,56.36363636,68.27272727,50.45454545,54.72727273,44.36363636,69.90909091,57.09090909,75.27272727,67.27272727,66.63636364,53.36363636,69.81818182,66.90909091,71.72727273,62.09090909,58.81818182,57.90909091,54.18181818,0,4875,0.7,0.8,0.8,0.7,0,0,,Tie
75,2008/2009,06-12-2008 00:00,8655,8650,1,3,30622,37764,19020,23921,24136,30842,38711,23913,23916,30646,23170,30660,37442,30617,24134,47547,24800,38818,30889,30915,30618,37139,75.63636364,80.90909091,64.54545455,71.27272727,64.09090909,71,44,50.90909091,66.45454545,72.45454545,67.90909091,74.09090909,63.09090909,65,69.72727273,78.81818182,71.81818182,77.81818182,58.72727273,64.36363636,0,60.81818182,2347.9,0.7,0.8,0.8,0.7,0,0,,Lose
76,2008/2009,06-12-2008 00:00,9879,8456,1,1,30633,37266,23780,26777,24781,30956,30338,24843,24020,31907,24741,31432,30509,24211,23939,26436,34299,39027,24213,30367,30340,25342,74.36363636,75.72727273,67.72727273,63.27272727,64.45454545,60.45454545,56.45454545,51.18181818,68.81818182,68.63636364,74.63636364,71.09090909,67.81818182,62.45454545,72.54545455,62.45454545,73.18181818,63.72727273,54.09090909,57.18181818,52,53.54545455,2434.4,0.7,0.7,0.8,0.7,0,0,,Tie
77,2008/2009,06-12-2008 00:00,8559,8455,0,2,23932,26454,23783,24336,23785,23934,23784,23933,35532,24372,34261,30859,25925,26564,30627,38834,32345,31906,30631,30699,30686,37804,74.72727273,83.90909091,66.54545455,73.90909091,61.90909091,70.72727273,42.36363636,58.36363636,65.72727273,75.90909091,71.36363636,76.45454545,61.09090909,72.27272727,73.72727273,79.36363636,68.63636364,75.81818182,65.18181818,63.09090909,63.72727273,61.09090909,2248.6,0.7,0.8,0.8,0.7,0,0,,Lose
78,2008/2009,07-12-2008 00:00,8659,8462,1,1,36373,31731,37280,26527,24728,24171,38433,24664,40055,23257,27267,36286,34036,34418,24216,24630,38820,25517,24653,40987,30830,30348,70.90909091,77,62.72727273,64.54545455,57.27272727,62.81818182,51.09090909,45,63.54545455,68.54545455,68.54545455,72.09090909,63.36363636,66.18181818,64.45454545,68.63636364,67.90909091,73.45454545,57.72727273,59.81818182,54.45454545,0,2582.8,0.7,0.8,0.8,0.7,0,0,,Tie
79,2008/2009,06-12-2008 00:00,8667,8549,2,1,23021,40132,34275,26066,34430,30595,23023,34437,23025,39073,23352,22978,33754,24166,24167,24161,24753,35544,33128,30892,42183,35608,70.18181818,74.54545455,58.90909091,66.72727273,57.09090909,58.81818182,43.18181818,47.18181818,63.09090909,67.81818182,65.63636364,71.90909091,58.90909091,61.27272727,65.45454545,67,60.09090909,67.90909091,62,53.63636364,57.45454545,0,2481.6,0.7,0.8,0.8,0.7,0,0,,Win
80,2008/2009,13-12-2008 00:00,8650,8667,2,2,30660,37442,24134,30617,414792,30889,38818,24800,37920,30618,37139,23021,40132,34275,26066,34430,32577,23023,30595,23025,39073,23352,81.18181818,70.81818182,72.36363636,59.36363636,73.45454545,56.54545455,53.81818182,42.72727273,72.81818182,62.18181818,73.90909091,67.63636364,65.72727273,59.36363636,80.27272727,66.63636364,77.90909091,60.27272727,65.27272727,62,61.81818182,56.72727273,4361.1,0.8,0.8,0.8,0.8,0,0,,Tie
81,2008/2009,13-12-2008 00:00,8472,8659,4,0,24527,36786,24740,24446,24408,38802,24655,30352,17866,33418,30988,36373,31731,26527,37280,24728,24171,38433,40055,23257,24664,23788,73.54545455,71.36363636,60.63636364,63.63636364,57.54545455,58.18181818,47.54545455,52.36363636,64.72727273,64.36363636,73.45454545,68.45454545,63.54545455,63.81818182,68.45454545,65.54545455,65.63636364,69.27272727,54.09090909,60,52.45454545,54.72727273,4016.8,0.8,0.8,0.8,0.8,0,0,,Win
82,2008/2009,13-12-2008 00:00,8586,10260,0,0,30455,46403,24531,38697,40006,30895,34182,30818,23760,31097,40755,30726,38994,30620,30865,24150,30802,24148,34944,30893,27430,38817,79.18181818,81.54545455,68.90909091,75.18181818,67.90909091,70.63636364,56.90909091,57.90909091,71.45454545,75.27272727,77.27272727,75.27272727,68.27272727,68.72727273,71.45454545,72.90909091,73.63636364,78.18181818,61.36363636,59.90909091,52.54545455,54.18181818,3592.9,0.8,0.8,0.7,0.8,0,0,,Tie
83,2008/2009,13-12-2008 00:00,10252,8559,4,2,30380,33863,43280,24658,30357,23283,38609,23782,38807,23264,23354,23932,26454,23783,24336,23785,23934,23933,23784,35532,24372,34261,79.27272727,74.72727273,68.36363636,66.54545455,69.09090909,61.90909091,47.18181818,42.36363636,68.72727273,65.72727273,76.09090909,71.36363636,61.90909091,61.09090909,72.81818182,73.72727273,72.90909091,68.63636364,63.18181818,65.18181818,0,63.72727273,3981.2,0.8,0.8,0.8,0.8,0,0,,Win
84,2008/2009,13-12-2008 00:00,8549,9825,1,1,22978,24162,24163,38899,24167,24159,33128,35544,30892,42183,24753,23686,26111,38835,30986,31291,39297,30613,23678,27277,30843,30960,72.90909091,80.27272727,62.36363636,73.27272727,57.27272727,67.81818182,46.54545455,47.36363636,65.27272727,72.81818182,70.27272727,76.18181818,63.90909091,66.36363636,66.45454545,71.90909091,66.63636364,73.54545455,55.81818182,65.45454545,47,61.90909091,2842.9,0.8,0.8,0.8,0.8,0,0,,Tie
85,2008/2009,13-12-2008 00:00,8456,8668,0,1,31432,30509,24208,24211,26436,24213,39027,40198,30367,25342,33974,31465,30371,24004,23268,33086,24006,31070,24011,36012,39618,30876,79.45454545,77.72727273,67.54545455,69.81818182,63.63636364,68.27272727,53.90909091,50.54545455,73.90909091,68.36363636,76.81818182,73.27272727,66.36363636,70.09090909,66.90909091,73,68.18181818,71.18181818,55.45454545,64.45454545,50.63636364,63.54545455,4290.3,0.8,0.8,0.8,0.8,0,0,,Lose
86,2008/2009,14-12-2008 00:00,8462,10261,0,3,36286,24630,34418,24216,40987,26324,24653,24373,38820,30830,30348,24224,25518,26209,30929,37475,33852,30360,40565,29581,37799,30619,75.18181818,76.27272727,63.72727273,66.09090909,59.36363636,66.63636364,42.27272727,50.45454545,67.54545455,69.45454545,71,74.45454545,65.27272727,64.36363636,69.36363636,70.09090909,69.54545455,71.54545455,59,58.81818182,0,0,1983,0.8,0.8,0.8,0.8,0,0,,Lose
87,2008/2009,13-12-2008 00:00,10194,9879,0,0,23794,23369,40005,23284,35467,25668,35636,23253,33941,23314,38755,30633,37266,26777,23780,24781,24020,24843,30338,24737,30956,31907,68.09090909,74.54545455,56.18181818,68.54545455,53.54545455,66.72727273,47.72727273,58.36363636,57,69.45454545,68.63636364,74.72727273,54.09090909,67.72727273,63.81818182,73.36363636,63.63636364,73.27272727,57,54.63636364,0,52.45454545,2699.4,0.8,0.8,0.8,0.7,0,0,,Tie
88,2008/2009,13-12-2008 00:00,8528,8655,3,0,34421,34987,24230,25005,111865,35327,25150,24528,24890,127857,34466,30622,37764,19020,23921,24136,30842,23913,38711,23916,30646,23170,73.45454545,75.63636364,62.45454545,64.54545455,60.09090909,64.09090909,51.90909091,44,65.27272727,66.45454545,72.27272727,67.90909091,70.18181818,63.09090909,67.27272727,69.72727273,64.36363636,71.81818182,58.72727273,58.72727273,0,0,1835,0.8,0.8,0.8,0.8,0,0,,Win
89,2008/2009,14-12-2008 00:00,8455,8654,1,1,30859,25925,26564,30627,38834,32345,30686,30699,30631,30630,37804,36374,30687,23818,37277,26348,109898,24223,37169,30966,33781,34543,84.36363636,74.09090909,75.18181818,65.72727273,72.72727273,60,60.27272727,43.45454545,76.81818182,64.54545455,75.54545455,71.09090909,72.27272727,56.18181818,80.18181818,69.72727273,76.81818182,69.09090909,66,61.72727273,62.45454545,0,4158.8,0.8,0.8,0.8,0.8,0,0,,Tie
90,2008/2009,14-01-2009 00:00,10260,8528,1,0,30726,38994,30865,43248,24150,30893,30373,34944,40945,27430,30829,34421,34987,25005,24230,111865,35327,25150,97988,24890,127857,34466,81.54545455,73.63636364,74.45454545,62.72727273,71.09090909,59.90909091,60.81818182,52.81818182,75.63636364,65.63636364,73.81818182,73.45454545,70.54545455,69.63636364,71.54545455,66.54545455,76.27272727,64.81818182,55.09090909,59.18181818,48.72727273,0,7530.4,0.9,1,1,0.9,0,0,,Win
91,2008/2009,21-12-2008 00:00,9825,8650,1,1,23686,26111,38835,30986,31291,39297,30613,23678,26181,30960,30843,30660,37442,30617,25984,47547,30889,95327,37139,30618,37920,24635,80.90909091,80.81818182,73.90909091,72.72727273,68.63636364,72.27272727,51.54545455,55.45454545,73.81818182,73.45454545,77.18181818,75.81818182,65.63636364,68.72727273,72.36363636,78.18181818,73.09090909,77,62.63636364,60.81818182,60.81818182,59.18181818,6004,0.8,0.9,0.9,0.8,0,0,,Tie
92,2008/2009,20-12-2008 00:00,8654,10252,0,1,36374,30687,23818,37277,26348,109898,37169,24223,30966,33781,34543,30380,33863,24658,43280,30357,38609,38807,23283,23782,23264,23354,74.09090909,79.27272727,65.72727273,68.36363636,60,69.09090909,43.45454545,47.18181818,64.54545455,68.72727273,71.09090909,76.09090909,56.18181818,61.90909091,69.72727273,72.81818182,69.09090909,72.90909091,61.72727273,63.18181818,0,0,3370,0.8,0.9,0.9,0.8,0,0,,Lose
93,2008/2009,22-12-2008 00:00,8668,8455,0,0,31465,24023,24004,23268,33086,30371,24006,24011,39618,36012,30876,30859,25925,26564,30627,38834,32345,30630,30699,30631,30686,37804,78.27272727,84.36363636,68.81818182,75.18181818,67,72.72727273,47.45454545,60.27272727,67.81818182,76.81818182,74.18181818,75.54545455,69,72.27272727,72.36363636,80.18181818,70.81818182,76.81818182,65.18181818,66,64.36363636,62.45454545,3566.7,0.8,0.9,0.9,0.8,0,0,,Tie
94,2008/2009,21-12-2008 00:00,10261,8586,2,1,24224,25518,26209,30929,37475,33852,40565,30360,29581,24225,30619,30455,46403,30354,24531,40006,23760,34182,24656,30895,31097,40755,75.27272727,79.09090909,65.27272727,68.63636364,65.72727273,69.18181818,47.81818182,54.09090909,69,71.36363636,72.81818182,76.81818182,63.27272727,68.36363636,69.72727273,72,70.54545455,73,59.54545455,61.63636364,0,52.27272727,4875,0.8,0.9,0.9,0.8,0,0,,Win
95,2008/2009,20-12-2008 00:00,8655,10194,3,0,30622,37764,19020,23921,24136,30842,30342,38711,23916,34947,34176,23307,40695,40005,23284,35467,25668,35636,23253,23072,33650,38755,75.72727273,69.54545455,61.27272727,56.09090909,62.45454545,52.90909091,47,44.63636364,66.18181818,58.81818182,70.36363636,69.09090909,63.36363636,54.09090909,70.81818182,63,71,64.27272727,58.72727273,55.45454545,55.36363636,0,2347.9,0.8,0.9,0.9,0.8,0,0,,Win
96,2008/2009,20-12-2008 00:00,9879,8549,3,0,30633,37266,23780,26777,24781,24020,24843,30338,24737,30956,31907,22978,24162,24163,38899,24167,24159,97932,35544,30892,24753,42183,74.54545455,72.27272727,68.54545455,62.27272727,66.72727273,56.81818182,58.36363636,47.54545455,69.45454545,64.90909091,74.72727273,69.45454545,67.72727273,63.63636364,73.36363636,66.09090909,73.27272727,66.63636364,54.63636364,55.18181818,52.45454545,47.09090909,2434.4,0.8,0.8,0.9,0.8,0,0,,Win
97,2008/2009,20-12-2008 00:00,8559,8462,2,1,23932,26454,23783,24336,23785,23934,23933,23784,24372,23937,34261,36286,24630,34418,24216,23953,25517,24653,24373,38820,30830,30348,74.18181818,76,66.27272727,62.27272727,61.45454545,59.90909091,42.27272727,44.27272727,65.72727273,66.18181818,72.18181818,68.27272727,62.45454545,65.36363636,73.90909091,69.45454545,69.63636364,68,64,59.18181818,62.18181818,52.54545455,2248.6,0.8,0.9,0.9,0.8,0,0,,Win
98,2008/2009,21-12-2008 00:00,8659,8456,2,1,36373,31731,37280,26527,24728,24171,31088,24664,40055,32570,23788,31432,30509,24208,24211,26436,42119,39027,24213,30367,25342,30340,71,77.63636364,62.54545455,64.36363636,59.45454545,63,49.72727273,47.63636364,63,70.63636364,66.54545455,76.36363636,63.54545455,63.72727273,65.18181818,61.63636364,70.36363636,64.81818182,58.81818182,58.18181818,53.81818182,55.72727273,2582.8,0.8,0.9,0.9,0.8,0,0,,Win
